"","COUNTY","par_1","par_2"
"711","Logan County, Illinois",0.711502743905374,0.518418836388388
"712","Whiteside County, Illinois",0.513095761576331,0.469272064411102
"713","White County, Illinois",0.589558033707905,0.422129048805878
"714","Cook County, Illinois",0.623503366209941,0.319953618018696
"715","Perry County, Illinois",0.792627049590934,0.562657676658199
"716","Randolph County, Illinois",0.561244629251764,0.510003456342092
"717","Iroquois County, Illinois",0.587727733745914,0.479863435876027
"718","Kendall County, Illinois",0.515879763651771,0.590762647241345
"719","Macon County, Illinois",0.646500734631133,0.414329652296835
"720","Stark County, Illinois",0.592878399868315,0.455176448005154
"721","St Clair County, Illinois",0.780551380546826,0.490350669387141
"722","Greene County, Illinois",0.617639272841364,0.47714557806087
"723","Jefferson County, Illinois",0.622736768843162,0.425152550927649
"724","Alexander County, Illinois",0.861667109190618,0.510996439311108
"725","Vermilion County, Illinois",0.656187537833599,0.487077105295864
"726","Warren County, Illinois",0.598795053149964,0.488856772401191
"727","Boone County, Illinois",0.561003909647229,0.483590922129126
"728","Clark County, Illinois",0.566295042095835,0.513294483873449
"729","Moultrie County, Illinois",0.45640276394878,0.448322720197867
"730","McDonough County, Illinois",0.881541264737457,0.448622841713608
"731","Williamson County, Illinois",0.646121900329069,0.47269131926873
"732","Cumberland County, Illinois",0.612672461281171,0.531198787199413
"733","Hardin County, Illinois",0.749514618286022,0.449002967200637
"734","Menard County, Illinois",0.730798943859248,0.579945805672325
"735","Adams County, Illinois",0.537959031994924,0.429787745749127
"736","Washington County, Illinois",0.655559469372259,0.520857115723761
"737","Massac County, Illinois",0.677876013111684,0.518226994987407
"738","Montgomery County, Illinois",0.672490368766342,0.494281357487659
"739","Pope County, Illinois",0.762439142780471,0.537839161938261
"740","Pike County, Illinois",0.593268934377294,0.477417510460751
"741","Rock Island County, Illinois",0.613991637145676,0.474219195600288
"742","Pulaski County, Illinois",0.852949845841852,0.571190726269656
"743","Mercer County, Illinois",0.497661167176015,0.487271878785489
"744","Fulton County, Illinois",0.617711065765801,0.514757831067122
"745","Marshall County, Illinois",0.525895833790072,0.500387320349573
"746","Peoria County, Illinois",0.606815023929684,0.388022697424589
"747","Wayne County, Illinois",0.475402763146819,0.497464980585236
"748","Scott County, Illinois",0.641693469428289,0.50629210592029
"749","Madison County, Illinois",0.650972788270395,0.486545874782353
"750","Winnebago County, Illinois",0.663150380470068,0.469920541427085
"751","Jo Daviess County, Illinois",0.508511701685359,0.435344698484343
"752","Henry County, Illinois",0.518705205372433,0.44218812913361
"753","Stephenson County, Illinois",0.598644651667545,0.46108081545797
"754","Ford County, Illinois",0.517909031774667,0.461997298673056
"755","DuPage County, Illinois",0.520843150450615,0.380346312919895
"756","Lake County, Illinois",0.507152086346175,0.295225967671453
"757","Marion County, Illinois",0.654500255807634,0.489347930543118
"758","Piatt County, Illinois",0.483901957521098,0.497914286732857
"759","Jersey County, Illinois",0.593346785286887,0.551973239478972
"760","Livingston County, Illinois",0.603439734765062,0.50548569278027
"761","Bureau County, Illinois",0.59089355151871,0.483655715438654
"762","Saline County, Illinois",0.726969807669267,0.442103011243365
"763","Union County, Illinois",0.748003612511632,0.541877471098084
"764","Effingham County, Illinois",0.444775750340466,0.375054237517957
"765","Douglas County, Illinois",0.545452724624572,0.524394862507533
"766","Schuyler County, Illinois",0.58414191793392,0.520543481666489
"767","Macoupin County, Illinois",0.633185989199513,0.535018600439774
"768","Tazewell County, Illinois",0.529533324087351,0.477317035244577
"769","Henderson County, Illinois",0.497293128774309,0.48103392137609
"770","De Witt County, Illinois",0.565401721768611,0.479781841721149
"771","Clinton County, Illinois",0.619963595130309,0.540806082162808
"772","Edgar County, Illinois",0.706560177224087,0.462347730747364
"773","Shelby County, Illinois",0.596173199821778,0.524283240840148
"774","Brown County, Illinois",0.66891493457884,0.52702014466249
"775","Hancock County, Indiana",0.505608291477405,0.514640464155553
"776","Howard County, Indiana",0.745688510152529,0.538484468393744
"777","Johnson County, Indiana",0.525308250516059,0.487061688090377
"778","LaGrange County, Indiana",0.510791947645618,0.542524442867287
"779","St Joseph County, Indiana",0.587245933300735,0.414693918721296
"780","Jasper County, Indiana",0.371788353184043,0.554745159335935
"781","Grant County, Indiana",0.60702499307953,0.495595592521242
"782","Hamilton County, Indiana",0.456991585045143,0.398458547632821
"783","Fountain County, Indiana",0.579576212794464,0.530288391257233
"784","Benton County, Indiana",0.527944637544243,0.47965359302774
"785","Jackson County, Indiana",0.596074059555006,0.534310001461294
"786","Steuben County, Indiana",0.450725144598498,0.447709943957998
"787","LaPorte County, Indiana",0.610475701066896,0.492004214175372
"788","Ohio County, Indiana",0.683989141019986,0.599926192161264
"789","Warren County, Indiana",0.375915982150327,0.45147448321843
"790","Owen County, Indiana",0.611116523832771,0.529600701493318
"791","Cass County, Indiana",0.505244262353181,0.515302232152392
"792","Floyd County, Indiana",0.542979850031647,0.396920976957396
"793","Franklin County, Indiana",0.498754497885662,0.502071409666727
"794","Greene County, Indiana",0.692774192990869,0.574593124296281
"795","Jennings County, Indiana",0.609958565043696,0.556240753428524
"796","Clay County, Indiana",0.695770439197545,0.568135638545523
"797","Crawford County, Indiana",0.773593722718707,0.614265033975995
"798","Gibson County, Indiana",0.560807114579792,0.536858832430711
"799","Tipton County, Indiana",0.430572138467852,0.460923321191607
"800","Posey County, Indiana",0.606879244251164,0.520428005547502
"801","Randolph County, Indiana",0.63711692772997,0.51988291236126
"802","Dearborn County, Indiana",0.586426785785739,0.55940846526468
"803","Marshall County, Indiana",0.515276598057544,0.463333673575416
"804","Shelby County, Indiana",0.590159871514932,0.545329202029369
"805","Delaware County, Indiana",0.670535654665372,0.440420537749966
"806","White County, Indiana",0.433213181382923,0.461260994944667
"807","Decatur County, Indiana",0.565882864170778,0.543881429887006
"808","Huntington County, Indiana",0.539342129248194,0.53452701339868
"809","Tippecanoe County, Indiana",0.705196273975072,0.435579409772166
"810","Allen County, Indiana",0.509685163718107,0.405018047030972
"811","Perry County, Indiana",0.64466437052543,0.551830402441268
"812","Boone County, Indiana",0.519971026489198,0.364573131891671
"813","Wabash County, Indiana",0.446531127480608,0.441178083710256
"814","Kosciusko County, Indiana",0.500875707929788,0.456610875233616
"815","Washington County, Indiana",0.596022381192221,0.50375897032587
"816","Hendricks County, Indiana",0.521445652347458,0.55370063491602
"817","Jefferson County, Indiana",0.497015461122644,0.460030992034653
"818","Warrick County, Indiana",0.447910588868102,0.416949902907485
"819","Bartholomew County, Indiana",0.540840659324015,0.456444723955964
"820","Starke County, Indiana",0.558473672735207,0.527985040576277
"821","Switzerland County, Indiana",0.5636548644464,0.556746352018046
"822","Pulaski County, Indiana",0.54125583807183,0.427619438226854
"823","Rush County, Indiana",0.669015643489423,0.541982914666214
"824","Monroe County, Indiana",0.83778098129611,0.413943253759983
"825","Lawrence County, Indiana",0.625031563036458,0.534977964685951
"826","Ripley County, Indiana",0.504034474452224,0.506261381587617
"827","Fayette County, Indiana",0.685758087750229,0.512329982693389
"828","Dubois County, Indiana",0.333188141028714,0.359116933221993
"829","Harrison County, Indiana",0.646862094896398,0.561301579574222
"830","DeKalb County, Indiana",0.513537448443176,0.50892623346867
"831","Spencer County, Indiana",0.56319488469961,0.573965622053018
"832","Vermillion County, Indiana",0.640935619438381,0.55373561266313
"833","Whitley County, Indiana",0.410409545040466,0.494663378915582
"834","Clark County, Indiana",0.637412824291097,0.564667067412596
"835","Martin County, Indiana",0.750218378774425,0.597110471179408
"836","Elkhart County, Indiana",0.449924634044583,0.413141685890777
"837","Brown County, Indiana",0.672249365632545,0.525240782634277
"838","Parke County, Indiana",0.526031715120798,0.478425947691374
"839","Wayne County, Indiana",0.637803664196664,0.439442992396862
"840","Sullivan County, Indiana",0.738969722762258,0.550614237011262
"841","Montgomery County, Indiana",0.563914979187932,0.545625833378414
"842","Miami County, Indiana",0.614014397842841,0.554873905349017
"843","Pike County, Indiana",0.610030064198783,0.585400814365187
"844","Knox County, Indiana",0.619658427417484,0.482269876484717
"845","Daviess County, Indiana",0.517164510618535,0.463354673685529
"846","Carroll County, Indiana",0.491975953088458,0.511299596579194
"847","Marion County, Indiana",0.566268979263102,0.408056884465984
"848","Clinton County, Indiana",0.628075922843666,0.570586141617954
"849","Orange County, Indiana",0.624236110678385,0.499239621362493
"850","Madison County, Indiana",0.632657295946814,0.508670208618199
"851","Adams County, Indiana",0.513256313578221,0.455625971938105
"852","Putnam County, Indiana",0.559892748323391,0.571226518569649
"853","Blackford County, Indiana",0.598135515368566,0.534829744711818
"854","Jay County, Indiana",0.520029970818172,0.489658716768546
"855","Vanderburgh County, Indiana",0.569524717848691,0.403234615400492
"856","Henry County, Indiana",0.592763886795576,0.52256075739853
"857","Morgan County, Indiana",0.597719270878973,0.564461173982155
"858","Newton County, Indiana",0.557937275516569,0.544133350401359
"859","Porter County, Indiana",0.588800520646861,0.48854038927652
"860","Lake County, Indiana",0.701628017398496,0.511556018544049
"861","Union County, Indiana",0.569057154668087,0.550200137349731
"862","Fulton County, Indiana",0.534002362787252,0.469749524627344
"863","Noble County, Indiana",0.571377196870021,0.53014435490586
"864","Scott County, Indiana",0.572395351289071,0.557430974412692
"865","Vigo County, Indiana",0.663527969643218,0.439577356434368
"866","Wells County, Indiana",0.46851193110601,0.489462005678071
"867","Cheyenne County, Kansas",0.532157986245102,0.453432018967074
"868","Lyon County, Kansas",0.698826259673277,0.519440338500175
"869","Chautauqua County, Kansas",0.578104223499533,0.463789852124974
"870","Geary County, Kansas",0.614677125859506,0.65176110786475
"871","Sheridan County, Kansas",0.389822333554856,0.421449263502964
"872","Kearny County, Kansas",0.522986963115806,0.491405143835778
"873","Franklin County, Kansas",0.60992737712525,0.571967023936166
"874","Montgomery County, Kansas",0.679221659942198,0.503458650281951
"875","Butler County, Kansas",0.509459145915489,0.462846358234709
"876","Johnson County, Kansas",0.467135050026132,0.390882157361776
"877","Woodson County, Kansas",0.519752250477726,0.404714379326029
"878","Saline County, Kansas",0.415491289834098,0.42663631982084
"879","Cowley County, Kansas",0.692912973962542,0.539134299591902
"880","Haskell County, Kansas",0.437926220138233,0.453733151324884
"881","Greenwood County, Kansas",0.499736389488856,0.461213774736298
"882","Sedgwick County, Kansas",0.503688202813596,0.377881941236478
"883","Morton County, Kansas",0.517029458548344,0.576182747261032
"884","Stevens County, Kansas",0.647705934441947,0.462052667012682
"885","Ellsworth County, Kansas",0.569142918110653,0.515273100101669
"886","Marshall County, Kansas",0.567186411809774,0.465129400111443
"887","Coffey County, Kansas",0.681318352413627,0.560891731999168
"888","Lane County, Kansas",0.518010057904401,0.48849411321429
"889","Barton County, Kansas",0.449795162244337,0.366716706533523
"890","Pawnee County, Kansas",0.553485157666045,0.505844391971749
"891","Gove County, Kansas",0.468892470035154,0.447475630248579
"892","Norton County, Kansas",0.405667924237246,0.473418919132404
"893","Rooks County, Kansas",0.549357949360027,0.472227024361771
"894","Ness County, Kansas",0.542122155058602,0.446781112537113
"895","Russell County, Kansas",0.46050133108569,0.405996537325317
"896","Bourbon County, Kansas",0.786694706018335,0.527301214864048
"897","Jefferson County, Kansas",0.548742619068126,0.614337185169501
"898","Nemaha County, Kansas",0.473634666775519,0.419103590726963
"899","Chase County, Kansas",0.592374383515015,0.470016982026965
"900","Seward County, Kansas",0.584508809437218,0.553513165331288
"901","Cherokee County, Kansas",0.591910393541172,0.506065669692163
"902","McPherson County, Kansas",0.425310991170717,0.479835073013054
"903","Neosho County, Kansas",0.643508327127937,0.48211173077395
"904","Edwards County, Kansas",0.535006333001015,0.467649364009246
"905","Mitchell County, Kansas",0.585686713713252,0.453450481163059
"906","Riley County, Kansas",0.751251194255584,0.458572432451252
"907","Shawnee County, Kansas",0.627769411563056,0.494886066037817
"908","Rush County, Kansas",0.673925812123848,0.554419719237315
"909","Comanche County, Kansas",0.530396019984878,0.443462899278854
"910","Leavenworth County, Kansas",0.751523468995401,0.631101664188421
"911","Miami County, Kansas",0.602639591218896,0.496100921757686
"912","Sherman County, Kansas",0.438981474989996,0.456635778391048
"913","Sumner County, Kansas",0.655635783807077,0.557253289436993
"914","Logan County, Kansas",0.616599737167115,0.518874651509376
"915","Atchison County, Kansas",0.668946206179406,0.536685456848149
"916","Meade County, Kansas",0.363998798991933,0.392713197971016
"917","Linn County, Kansas",0.708658925504016,0.531774190649999
"918","Ottawa County, Kansas",0.60507590266214,0.593161929917748
"919","Kingman County, Kansas",0.430284369441202,0.457354632618058
"920","Jewell County, Kansas",0.603891219392327,0.498609334841061
"921","Phillips County, Kansas",0.531348609097209,0.508589829152779
"922","Reno County, Kansas",0.519496689299979,0.471541980872382
"923","Pottawatomie County, Kansas",0.589903418362879,0.554931509978304
"924","Wilson County, Kansas",0.523020051694443,0.471683906706673
"925","Cloud County, Kansas",0.636637543922059,0.548045771202069
"926","Grant County, Kansas",0.475242871931336,0.513542585021626
"927","Doniphan County, Kansas",0.54415554161685,0.516117072197714
"928","Crawford County, Kansas",0.563169323041632,0.369015375634889
"929","Wyandotte County, Kansas",0.792522979348495,0.596653012044578
"930","Marion County, Kansas",0.603237792705352,0.56790946435354
"931","Harvey County, Kansas",0.639161107560127,0.554424077725415
"932","Douglas County, Kansas",0.734188970370789,0.459142286706057
"933","Ford County, Kansas",0.564975149683535,0.536152796569891
"934","Gray County, Kansas",0.37563744412405,0.477446697615222
"935","Harper County, Kansas",0.498210942843144,0.352978853974891
"936","Elk County, Kansas",0.527716372254423,0.435877143832066
"937","Brown County, Kansas",0.571735470616515,0.473344119471478
"938","Dickinson County, Kansas",0.675251206279473,0.580794288010844
"939","Clark County, Kansas",0.632003134828489,0.46759273808541
"940","Rawlins County, Kansas",0.463674496898802,0.418499159555492
"941","Washington County, Kansas",0.542917916493702,0.465444040308264
"942","Lincoln County, Kansas",0.56995398454384,0.567827906101144
"943","Hodgeman County, Kansas",0.484265059609233,0.523518758141392
"944","Allen County, Kansas",0.612064338776866,0.448631763241519
"945","Pratt County, Kansas",0.647239727109793,0.4638122098846
"946","Decatur County, Kansas",0.605770774625549,0.465461545184783
"947","Smith County, Kansas",0.746472501241883,0.516802860544041
"948","Anderson County, Kansas",0.642858610794312,0.537560892988208
"949","Barber County, Kansas",0.488341397555031,0.390518324096227
"950","Jackson County, Kansas",0.606616953327434,0.591727212493621
"951","Republic County, Kansas",0.605977701400584,0.494825703199353
"952","Osborne County, Kansas",0.600235185315766,0.470246140875814
"953","Ellis County, Kansas",0.607357837546189,0.426243417599364
"954","Scott County, Kansas",0.459665233020225,0.441290408849935
"955","Finney County, Kansas",0.404470721573006,0.404632100005701
"956","Wichita County, Kansas",0.587981864835014,0.534366126478699
"957","Rice County, Kansas",0.367497833268169,0.38440604748034
"958","Kiowa County, Kansas",0.703153120304249,0.494997789658977
"959","Labette County, Kansas",0.611450681468691,0.476811115846733
"960","Trego County, Kansas",0.472585984803207,0.543425441807542
"961","Wabaunsee County, Kansas",0.558806666213571,0.611706328194682
"962","Osage County, Kansas",0.702886995492122,0.615078340913846
"963","Hamilton County, Kansas",0.56353885140977,0.490412956253525
"964","Graham County, Kansas",0.668216075805576,0.478354372309861
"965","Thomas County, Kansas",0.727908002056571,0.466414311631135
"966","Morris County, Kansas",0.568760076589544,0.560108863374621
"967","Stanton County, Kansas",0.40736913931305,0.40704767527343
"968","Clay County, Kansas",0.566553399470229,0.503442710229258
"969","Stafford County, Kansas",0.511164261897383,0.428671235002338
"970","Fleming County, Kentucky",0.876357384956608,0.552070793124269
"971","Henry County, Kentucky",0.754658194154659,0.558861328863349
"972","Scott County, Kentucky",0.656354369088889,0.561715630242469
"973","Adair County, Kentucky",0.816129836432842,0.482285345293423
"974","Wolfe County, Kentucky",1.13164800911095,0.498691889315223
"975","Perry County, Kentucky",0.772123845629751,0.427752293113249
"976","Cumberland County, Kentucky",0.687948803337555,0.474299338635525
"977","Logan County, Kentucky",0.677723198010086,0.484316752837595
"978","Calloway County, Kentucky",0.894656975666655,0.468441874682074
"979","Hart County, Kentucky",0.75562851261728,0.526662521144608
"980","Hickman County, Kentucky",0.455715889832928,0.513118860072695
"981","Menifee County, Kentucky",0.902702057719388,0.567625879897401
"982","Jessamine County, Kentucky",0.638222076411153,0.381211436066185
"983","Martin County, Kentucky",0.992814905377463,0.481017342329264
"984","McCracken County, Kentucky",0.631751689503068,0.39236595930461
"985","Christian County, Kentucky",0.573529633129594,0.444069606951595
"986","Spencer County, Kentucky",0.626278352145419,0.622192043932609
"987","Campbell County, Kentucky",0.610339617950414,0.435130829014695
"988","Crittenden County, Kentucky",0.911603348595167,0.548943215256898
"989","Garrard County, Kentucky",0.718526021007756,0.543599222380764
"990","Warren County, Kentucky",0.636412645966629,0.427122348079467
"991","Breckinridge County, Kentucky",0.667225429655697,0.524456221704761
"992","Lincoln County, Kentucky",0.780329925147398,0.504553761037226
"993","Todd County, Kentucky",0.563985329779861,0.443740580120916
"994","Anderson County, Kentucky",0.611152133728082,0.620683596992572
"995","Allen County, Kentucky",0.731066230439344,0.49917211899099
"996","Fayette County, Kentucky",0.707982059276229,0.398050875348135
"997","Wayne County, Kentucky",0.824173890609711,0.484814080997788
"998","Caldwell County, Kentucky",0.736539168842068,0.554678253437295
"999","Jackson County, Kentucky",0.881519446054479,0.524210683510206
"1000","Lawrence County, Kentucky",0.851899315802925,0.515864460818588
"1001","Estill County, Kentucky",0.797477022328485,0.544089831329937
"1002","Washington County, Kentucky",0.70028077592237,0.548013611891959
"1003","Whitley County, Kentucky",0.70168438484654,0.42600425478048
"1004","Marshall County, Kentucky",0.608886481521045,0.509770680685477
"1005","Letcher County, Kentucky",0.866029397632441,0.460016752990669
"1006","Bell County, Kentucky",0.91416086084936,0.463512291708929
"1007","Hancock County, Kentucky",0.727414333393259,0.601205687174032
"1008","McCreary County, Kentucky",0.941294779722776,0.490711536112181
"1009","Shelby County, Kentucky",0.603115279273369,0.475654750332863
"1010","Henderson County, Kentucky",0.675285880239267,0.465760537478376
"1011","Carroll County, Kentucky",0.679194347758043,0.525659653562207
"1012","Barren County, Kentucky",0.665351864536444,0.442651033448321
"1013","Nicholas County, Kentucky",0.877947630247964,0.560298416096512
"1014","Trigg County, Kentucky",0.701280875988318,0.520108948181563
"1015","Taylor County, Kentucky",0.674039482902696,0.466363354487837
"1016","Russell County, Kentucky",0.724834030962696,0.436422973399566
"1017","Breathitt County, Kentucky",0.823521115687425,0.475717827027986
"1018","Green County, Kentucky",0.828892816007282,0.539688097402614
"1019","Leslie County, Kentucky",1.11851988894799,0.552840432448773
"1020","Clinton County, Kentucky",0.762247045784622,0.502774966562216
"1021","Robertson County, Kentucky",0.824391718494581,0.617623419905478
"1022","Hardin County, Kentucky",0.647145281344859,0.528561636735971
"1023","Bracken County, Kentucky",0.708753618202402,0.517510688640587
"1024","Ballard County, Kentucky",0.644419019382541,0.489031543639159
"1025","Jefferson County, Kentucky",0.656823405329941,0.40412507421194
"1026","Nelson County, Kentucky",0.495124979543082,0.456801377891343
"1027","Clark County, Kentucky",0.664764972113465,0.50633599353567
"1028","Bourbon County, Kentucky",0.645134235148589,0.453213465965995
"1029","Harlan County, Kentucky",0.851389991835213,0.483692864710756
"1030","Boone County, Kentucky",0.573041259713639,0.527497622226895
"1031","Mason County, Kentucky",0.745565377678088,0.46224131443398
"1032","Boyd County, Kentucky",0.7296593775086,0.443979065108643
"1033","Ohio County, Kentucky",0.710721279599134,0.532759767017629
"1034","Monroe County, Kentucky",0.784340953896054,0.477912241535049
"1035","Hopkins County, Kentucky",0.642542495491579,0.459271803022209
"1036","Owsley County, Kentucky",1.23506818964295,0.508691130581897
"1037","Greenup County, Kentucky",0.681785993723812,0.471135073047488
"1038","Union County, Kentucky",0.70138924220325,0.439902151637326
"1039","Clay County, Kentucky",0.952813299531355,0.484844329551008
"1040","Elliott County, Kentucky",0.996014026992663,0.532649585778443
"1041","Carlisle County, Kentucky",0.513434174320272,0.432704740833521
"1042","Harrison County, Kentucky",0.914676752780617,0.563432012563552
"1043","Franklin County, Kentucky",0.646454404842294,0.532558811365498
"1044","Bullitt County, Kentucky",0.614495927548995,0.634116030974344
"1045","Gallatin County, Kentucky",0.7614928807976,0.616496614074756
"1046","Madison County, Kentucky",0.791819531217997,0.505080761504902
"1047","Laurel County, Kentucky",0.675237167875784,0.465480891818194
"1048","Owen County, Kentucky",0.779868147022772,0.553427521417403
"1049","Lyon County, Kentucky",0.67982047287082,0.500330625814701
"1050","Fulton County, Kentucky",0.928889971226026,0.446962100732549
"1051","Meade County, Kentucky",0.687405192812351,0.562378979671255
"1052","Kenton County, Kentucky",0.544995692917277,0.391800174857648
"1053","Oldham County, Kentucky",0.515883349119374,0.448330311301512
"1054","Edmonson County, Kentucky",0.77606203832022,0.555387360473826
"1055","Magoffin County, Kentucky",0.909789519663057,0.49515113844238
"1056","Webster County, Kentucky",0.61324552834629,0.486109567760547
"1057","Pulaski County, Kentucky",0.797204403712994,0.428927591534015
"1058","Casey County, Kentucky",0.752654203277498,0.480860579881586
"1059","Trimble County, Kentucky",0.764422527331412,0.606545873802602
"1060","Muhlenberg County, Kentucky",0.736774690158926,0.513079112059771
"1061","Butler County, Kentucky",0.873058120452759,0.568573449399167
"1062","Grant County, Kentucky",0.715606933458542,0.570049674576443
"1063","Graves County, Kentucky",0.72767878102388,0.489377767647652
"1064","Marion County, Kentucky",0.733356152652016,0.512503785559337
"1065","Lee County, Kentucky",1.03586788275441,0.436397231855136
"1066","Montgomery County, Kentucky",0.797734070086068,0.499061511941489
"1067","McLean County, Kentucky",0.660308124610124,0.527344956825937
"1068","Lewis County, Kentucky",0.957271272171099,0.55020891706025
"1069","Morgan County, Kentucky",0.796006134435479,0.480474708420478
"1070","Powell County, Kentucky",1.07031493792102,0.569310400065094
"1071","Bath County, Kentucky",0.925454151414918,0.576111698090075
"1072","Livingston County, Kentucky",0.724292918391017,0.547456923256857
"1073","Woodford County, Kentucky",0.559416169537634,0.425172003425378
"1074","Floyd County, Kentucky",0.869021325312239,0.446332417984099
"1075","Rowan County, Kentucky",0.825377932597518,0.479904853578784
"1076","Larue County, Kentucky",0.655616545265357,0.546990731985311
"1077","Rockcastle County, Kentucky",0.922125564515572,0.561923934146357
"1078","Grayson County, Kentucky",0.683778465853526,0.480099996169373
"1079","Pike County, Kentucky",0.770156429081892,0.412969755891582
"1080","Simpson County, Kentucky",0.714468706046778,0.537004335706703
"1081","Boyle County, Kentucky",0.659373161597288,0.45047952077347
"1082","Daviess County, Kentucky",0.636316303702597,0.462778026063612
"1083","Knott County, Kentucky",0.878040108917481,0.494173580216247
"1084","Carter County, Kentucky",0.667595772867581,0.52350982862638
"1085","Knox County, Kentucky",0.789691498285859,0.464007387770123
"1086","Pendleton County, Kentucky",0.715363692240842,0.576467997463948
"1087","Johnson County, Kentucky",0.770551144784946,0.462836580044432
"1088","Mercer County, Kentucky",0.859268636366921,0.577826876823946
"1089","Metcalfe County, Kentucky",0.723069418414869,0.550092495490881
"1090","Morehouse Parish, Louisiana",0.824708968953377,0.455169719547909
"1091","St Charles Parish, Louisiana",0.668664668247955,0.514744568919518
"1092","Lincoln Parish, Louisiana",0.927663875919126,0.393362717105869
"1093","LaSalle Parish, Louisiana",0.892630978757946,0.485677887128619
"1094","Madison Parish, Louisiana",0.940525910560584,0.446710097282593
"1095","Jackson Parish, Louisiana",0.84844535233105,0.519831108713824
"1096","Webster Parish, Louisiana",0.730705882619919,0.431808121142889
"1097","Iberia Parish, Louisiana",0.651789088839797,0.426698228992356
"1098","St Landry Parish, Louisiana",0.901749092181555,0.457778489350937
"1099","St Tammany Parish, Louisiana",0.604408852916154,0.412399183248749
"1100","Catahoula Parish, Louisiana",0.906198241376093,0.457566798880479
"1101","Cameron Parish, Louisiana",0.458031687485762,0.422540241447496
"1102","Livingston Parish, Louisiana",0.736473382980734,0.578450218055031
"1103","Washington Parish, Louisiana",0.949205933289863,0.487614947410508
"1104","Jefferson Davis Parish, Louisiana",0.913468843925651,0.498389490509838
"1105","Ascension Parish, Louisiana",0.581157425777576,0.471356684128249
"1106","Pointe Coupee Parish, Louisiana",0.824948296655173,0.480369895109712
"1107","Bienville Parish, Louisiana",0.871384307809496,0.491766785516274
"1108","Tangipahoa Parish, Louisiana",0.743866200344398,0.442467182742887
"1109","East Feliciana Parish, Louisiana",0.780755897219633,0.529882987250403
"1110","St Mary Parish, Louisiana",0.644368650368346,0.402774135730826
"1111","Acadia Parish, Louisiana",0.749968682497486,0.460348793592168
"1112","East Carroll Parish, Louisiana",0.63812714033794,0.28567448136881
"1113","Concordia Parish, Louisiana",0.779938377534965,0.42774109666681
"1114","St Bernard Parish, Louisiana",0.730256082762174,0.53399371562182
"1115","Terrebonne Parish, Louisiana",0.611657009750445,0.409912705389135
"1116","Vernon Parish, Louisiana",0.645328507961382,0.548374940367427
"1117","Allen Parish, Louisiana",0.786946525227032,0.551118008921117
"1118","West Feliciana Parish, Louisiana",0.654862978774247,0.376365637660528
"1119","Lafayette Parish, Louisiana",0.671162344144498,0.355294081273595
"1120","East Baton Rouge Parish, Louisiana",0.682156967991187,0.367880276986602
"1121","Rapides Parish, Louisiana",0.67251309907971,0.424527183277472
"1122","Plaquemines Parish, Louisiana",0.637021970726098,0.375849501899175
"1123","St Helena Parish, Louisiana",0.882535496632812,0.579829611537785
"1124","Claiborne Parish, Louisiana",0.837952933939392,0.427429892731053
"1125","St John the Baptist Parish, Louisiana",0.65309002149728,0.543835946425991
"1126","Lafourche Parish, Louisiana",0.468883037277996,0.335506726546213
"1127","Calcasieu Parish, Louisiana",0.715279582489449,0.448753646005465
"1128","Tensas Parish, Louisiana",0.766743972779947,0.37446677943871
"1129","Iberville Parish, Louisiana",0.850076367171733,0.494194958968822
"1130","Natchitoches Parish, Louisiana",1.01858531549048,0.424696388721374
"1131","Assumption Parish, Louisiana",0.746980253937563,0.504158325908343
"1132","Evangeline Parish, Louisiana",0.911400834538764,0.491417196474014
"1133","Beauregard Parish, Louisiana",0.677569203130505,0.523156446681587
"1134","Richland Parish, Louisiana",0.67919585534556,0.454232072438198
"1135","Avoyelles Parish, Louisiana",0.838114923827681,0.477420119647227
"1136","Vermilion Parish, Louisiana",0.814570837578225,0.488824556212131
"1137","Ouachita Parish, Louisiana",0.772953713563871,0.397730266304872
"1138","Franklin Parish, Louisiana",0.915923142645309,0.48919825695641
"1139","West Carroll Parish, Louisiana",0.885036851607904,0.539307424965885
"1140","Union Parish, Louisiana",0.846666104154026,0.471517954221911
"1141","Grant Parish, Louisiana",0.758613297550016,0.56267499727073
"1142","Sabine Parish, Louisiana",0.804748663581122,0.445323134475622
"1143","Jefferson Parish, Louisiana",0.641239395759793,0.411319935795284
"1144","Caldwell Parish, Louisiana",1.03674564361325,0.476591681183343
"1145","Winn Parish, Louisiana",0.857698731339291,0.403288615335823
"1146","Bossier Parish, Louisiana",0.65311813114663,0.487058923934706
"1147","Caddo Parish, Louisiana",0.706175376609217,0.3652606040758
"1148","St James Parish, Louisiana",0.805638084276588,0.575215811154292
"1149","St Martin Parish, Louisiana",0.675955052516525,0.457072613437638
"1150","De Soto Parish, Louisiana",0.878501724372909,0.464813705560789
"1151","Red River Parish, Louisiana",0.654888416746821,0.307764544490095
"1152","West Baton Rouge Parish, Louisiana",0.831972204021122,0.579276443771113
"1153","Orleans Parish, Louisiana",0.869002954898655,0.308730945817134
"1154","Dukes County, Massachusetts",0.611233841888152,0.416802604492237
"1155","Hampshire County, Massachusetts",0.707729557513115,0.465230152553796
"1156","Barnstable County, Massachusetts",0.535662388676914,0.419775120609639
"1157","Franklin County, Massachusetts",0.571227467720206,0.45706859171298
"1158","Hampden County, Massachusetts",0.72787841173396,0.434967027136264
"1159","Norfolk County, Massachusetts",0.520812113065112,0.289796191632885
