"","COUNTY","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"283","Saguache County, Colorado",0,0.121632024634334,0.184757505773672,0.2,0.273672055427252,0.353348729792148,0.4,0.438799076212471,0.520785219399538,0.557351809083911,0.6,0.610469591993841,0.654349499615088,0.764049268668206,0.8,0.827174749807544,0.905311778290993,0.95,0.99,1,NA,NA,NA
"284","Clear Creek County, Colorado",0,0.0460883951784448,0.0881588277003073,0.109194043961238,0.15315528243914,0.195934767194517,0.2,0.252422595131175,0.283384542661309,0.333963601985346,0.373434176317655,0.4,0.440085086268022,0.550697234696289,0.6,0.70290711415741,0.8,0.802410777593949,0.8780430158355,0.941857716851808,0.95,0.99,1
"285","Douglas County, Colorado",0,0.0221756230144088,0.0372323670497602,0.0539270832395849,0.0734027521532134,0.0928154221378236,0.117358004913916,0.137229667095659,0.163788215600335,0.187808807250277,0.2,0.242329880392033,0.330645379028557,0.4,0.477657879816043,0.6,0.616300522891111,0.724109690135268,0.8,0.859521388136402,0.95,0.99,1
"286","Phillips County, Colorado",0,0.0911747516072472,0.154295733489188,0.2,0.224430157802455,0.270601987142022,0.317358270017534,0.388661601402688,0.4,0.43249561659848,0.514319111630625,0.561075394506137,0.6,0.628287551139684,0.742840444184687,0.8,0.863237872589129,0.921683226183518,0.947983635300994,0.95,0.99,1,NA
"287","Garfield County, Colorado",0,0.0464552419745902,0.0790902919212492,0.126078944816216,0.183638832315003,0.2,0.226748133061779,0.275821937736398,0.324798758607313,0.383958878867229,0.4,0.425370963049171,0.523761031907671,0.6,0.612695179904956,0.765590146445544,0.8,0.858064203278053,0.910968868199011,0.95,0.99,1,NA
"288","Park County, Colorado",0,0.0388031151796694,0.0821150430386665,0.12692990845744,0.177073370679055,0.2,0.24812132805028,0.294849023090586,0.344445962563192,0.395272578221068,0.4,0.428473835223391,0.515234321628638,0.6,0.636835633283235,0.780981008334472,0.8,0.872933460855308,0.93564694630414,0.95,0.99,1,NA
"289","Broomfield County, Colorado",0,0.0343376822064511,0.0597084696782967,0.0840168288640517,0.119204453699375,0.147082571926395,0.182652670944711,0.2,0.215417959287748,0.249670647231312,0.284475797883643,0.354978538948621,0.4,0.449832136330798,0.6,0.612043687051124,0.732948026008244,0.8,0.818154774552718,0.911818452254473,0.95,0.99,1
"290","Teller County, Colorado",0,0.0448804926416867,0.0740006262394322,0.135372090595971,0.177434505792715,0.2,0.219392547750757,0.268552343179209,0.306752948543993,0.349859096127753,0.4,0.403506940820374,0.475733222001879,0.587516960651289,0.6,0.715896044254253,0.8,0.848241310927878,0.911491493581046,0.95,0.99,1,NA
"291","Weld County, Colorado",0,0.0568753048974484,0.0955840244342164,0.136710713300952,0.184508028082381,0.2,0.229919188919762,0.278501283220565,0.32108087471101,0.367520733026492,0.4,0.412412242560502,0.495015589539101,0.6,0.606592147962755,0.758436379833287,0.8,0.856056588966424,0.910004878359174,0.95,0.99,1,NA
"292","Sedgwick County, Colorado",0,0.064143007360673,0.160883280757098,0.2,0.249211356466877,0.305993690851735,0.3732912723449,0.4,0.425867507886435,0.468980021030494,0.505783385909569,0.553101997896951,0.6,0.666666666666667,0.762355415352261,0.8,0.892744479495268,0.95,0.99,1,NA,NA,NA
"293","Lake County, Colorado",0,0.0525619834710744,0.115371900826446,0.2,0.205289256198347,0.24595041322314,0.282644628099174,0.343471074380165,0.4,0.407272727272727,0.495537190082645,0.528595041322314,0.571239669421488,0.6,0.725289256198347,0.8,0.832727272727273,0.943801652892562,0.95,0.99,1,NA,NA
"294","Moffat County, Colorado",0,0.0703971119133574,0.129763337344565,0.199358202968311,0.2,0.244685118331328,0.290613718411552,0.352386682711592,0.395507420778179,0.4,0.435018050541516,0.481748896911352,0.559366225431207,0.6,0.675090252707581,0.8,0.835740072202166,0.91837144003209,0.95,0.99,1,NA,NA
"295","New London County, Connecticut",0,0.0498333255082398,0.0876566974975351,0.129095262688389,0.171763932578994,0.2,0.211596788581624,0.25381473308606,0.290652143293112,0.331790224893187,0.369510305648153,0.4,0.455683365416217,0.553049438940795,0.6,0.693816611108503,0.797305037795202,0.8,0.861890229588244,0.9449645523264,0.95,0.99,1
"296","Fairfield County, Connecticut",0,0.0514776262263699,0.0826782723139507,0.118275903326155,0.153939339554917,0.189010528834649,0.2,0.221551208423068,0.252590332615458,0.284622517348648,0.315631730078966,0.373001914333573,0.4,0.453041995692749,0.569268963866954,0.6,0.658384182818856,0.728583393156258,0.8,0.818521177315147,0.95,0.99,1
"297","Hartford County, Connecticut",0,0.0653102823057957,0.106382917294622,0.150475514057547,0.195168638591993,0.2,0.236989046142475,0.277175325237757,0.314422482835877,0.35218066647034,0.386041193895404,0.4,0.454689024777545,0.551752213002581,0.6,0.684549690785941,0.783296089062888,0.8,0.847613190823474,0.92219989490764,0.95,0.99,1
"298","Litchfield County, Connecticut",0,0.0445127351780778,0.0734587616414826,0.11629404975979,0.155425534770123,0.185579323116562,0.2,0.22504629753885,0.258984406452132,0.299041842239459,0.341125634074989,0.4,0.412638557127137,0.522383853565581,0.6,0.663544378539413,0.774470597707936,0.8,0.849190799538367,0.934485627633592,0.95,0.99,1
"299","New Haven County, Connecticut",0,0.0691566368532764,0.118204571386507,0.164176083035813,0.2,0.20958015875937,0.250447814298158,0.294526850454562,0.335688959230496,0.376111867692345,0.4,0.413074950617738,0.48694897370778,0.580453212607506,0.6,0.70387206006846,0.798403818076975,0.8,0.860303409523108,0.934106886525084,0.95,0.99,1
"300","Tolland County, Connecticut",0,0.0363706464464722,0.0651587199588742,0.103805974259643,0.135623404997521,0.164705234362091,0.197403932656471,0.2,0.2288725283199,0.262874768208273,0.302127893954137,0.370334330879248,0.4,0.468742541355316,0.6,0.619237336368811,0.737345548680853,0.8,0.82734499788863,0.921934382286522,0.95,0.99,1
"301","Middlesex County, Connecticut",0,0.0405190798130587,0.069755131055553,0.102560612247985,0.141355475898785,0.176399413161517,0.2,0.205544716184945,0.235597501399035,0.272819395919355,0.30474764432748,0.378253701771103,0.4,0.47231423083322,0.6,0.60114645250087,0.719799748929927,0.8,0.809111121194247,0.903973259524782,0.95,0.99,1
"302","Windham County, Connecticut",0,0.0568027825458488,0.102199837383684,0.14822928900533,0.196969012557593,0.2,0.244037401752643,0.291309061342488,0.336683530580902,0.381674044629144,0.4,0.422237781190713,0.504178335893035,0.6,0.609585328394616,0.754697804679736,0.8,0.856875056463999,0.918691842081489,0.95,0.99,1,NA
"303","New Castle County, Delaware",0,0.0576561789309233,0.09284216979453,0.131424644531018,0.172301105464038,0.2,0.214902999980224,0.258567840686614,0.298267644906757,0.341828662962011,0.381652065576364,0.4,0.45940039947001,0.563727332054502,0.6,0.699280162952123,0.797901793659897,0.8,0.862682184033065,0.935664563845987,0.95,0.99,1
"304","Sussex County, Delaware",0,0.0555781382801818,0.0938496975967875,0.147937376051636,0.2,0.204291538868975,0.259537095204661,0.311567692743555,0.366258945838414,0.4,0.413941342399271,0.461229567766651,0.549413054457214,0.6,0.662318465688629,0.795794686079598,0.8,0.877782294322703,0.92271781037902,0.95,0.99,1,NA
"305","Kent County, Delaware",0,0.059665516501296,0.109425302537518,0.158359611034984,0.2,0.208367040332833,0.25550180779581,0.311980980997507,0.360122831057767,0.4,0.412028858694755,0.451849895164353,0.544864704231398,0.6,0.655016427003021,0.79863300919582,0.8,0.885126545706691,0.935348599164617,0.95,0.99,1,NA
"306","St Johns County, Florida",0,0.0532041089321319,0.088261275586179,0.122018626485954,0.165051361651649,0.2,0.209939173670528,0.254524115999091,0.289833674061735,0.339176194442341,0.373501426011459,0.4,0.44735115216678,0.560220590091113,0.6,0.6799676938997,0.776002624870649,0.8,0.831604452184448,0.910249615103102,0.95,0.99,1
"307","Hamilton County, Florida",0,0.141424914675768,0.2,0.22632252559727,0.30311433447099,0.375853242320819,0.4,0.43792662116041,0.499360068259386,0.556953924914676,0.6,0.603455631399317,0.655930034129693,0.735068259385666,0.8,0.821245733788396,0.902943686006826,0.95,0.99,1,NA,NA,NA
"308","Flagler County, Florida",0,0.052936400541272,0.105493910690122,0.169255751014885,0.2,0.222083897158322,0.285385656292287,0.342787550744249,0.4,0.400703653585927,0.465304465493911,0.523951285520974,0.6,0.622949932341001,0.733098782138024,0.8,0.848660351826793,0.91277401894452,0.94893098782138,0.95,0.99,1,NA
"309","Martin County, Florida",0,0.0539772727272727,0.111005294421488,0.171035640495868,0.2,0.22722430268595,0.283832644628099,0.337842200413223,0.388623450413223,0.4,0.443133393595041,0.486408832644628,0.555785123966942,0.6,0.65507166838843,0.763865573347107,0.8,0.837438662190083,0.884184529958678,0.931963455578512,0.95,0.99,1
"310","Lee County, Florida",0,0.0670823308374986,0.117045269871218,0.172109541910602,0.2,0.235648289448129,0.296578896257041,0.355876442305787,0.4,0.411059626536445,0.464463091637698,0.513439059483842,0.6,0.601426153547349,0.705731963993388,0.8,0.818353700349206,0.883141025895112,0.92162101099145,0.95,0.99,1,NA
"311","Osceola County, Florida",0,0.0727652754012433,0.134624964803223,0.195434165782235,0.2,0.256828174749291,0.318915289479954,0.386612228984817,0.4,0.446685005089995,0.507786610063029,0.565043644003552,0.6,0.654400138621153,0.76219974441725,0.8,0.872630986159544,0.92919491433646,0.95,0.99,1,NA,NA
"312","Hernando County, Florida",0,0.0772724691988872,0.138051439277806,0.2,0.206722307386589,0.286265826378243,0.363495713393516,0.4,0.424771475614603,0.488275705444842,0.550218588542554,0.6,0.606611593709192,0.700746607619372,0.8,0.802106398682791,0.904630102765003,0.948589110316244,0.95,0.99,1,NA,NA
"313","Gilchrist County, Florida",0,0.0707935994827865,0.155164053660902,0.2,0.232261192823663,0.322288669791498,0.381606594472281,0.4,0.435429125585906,0.488281881364151,0.542912558590593,0.6,0.603685146274446,0.661225149507031,0.774688863746565,0.8,0.90835623080653,0.95,0.99,1,NA,NA,NA
"314","Lake County, Florida",0,0.0645361464474093,0.120896260828001,0.177566645143437,0.2,0.243788312047698,0.300215511819607,0.365170941962751,0.4,0.424625370017861,0.484423610703474,0.533161147495618,0.6,0.622686602208786,0.724404826793905,0.8,0.84892369875305,0.915975547374865,0.94967757083798,0.95,0.99,1,NA
"315","Hardee County, Florida",0,0.105145707534786,0.166972958781832,0.2,0.25492255185088,0.328563927540037,0.4,0.411919138881596,0.494092937778945,0.537411394066684,0.592281438697821,0.6,0.652927277500656,0.716854817537411,0.792727750065634,0.8,0.879364662641113,0.936466264111315,0.95,0.99,1,NA,NA
"316","Wakulla County, Florida",0,0.0763258815826396,0.111682723786362,0.175007015246469,0.2,0.23412215882518,0.268169488354691,0.338321953044617,0.4,0.40473295295108,0.461790290898887,0.496679450004677,0.599943878028248,0.6,0.732204658123655,0.8,0.869516415676737,0.941539612758395,0.95,0.99,1,NA,NA
"317","Nassau County, Florida",0,0.0623189429802869,0.108740196424786,0.143149862220024,0.188334628700629,0.2,0.238359358439907,0.298699922277962,0.343531406768883,0.4,0.405497067759486,0.447961562919522,0.543100402741468,0.6,0.640712216491203,0.774182152193881,0.8,0.870239525189006,0.925316187380767,0.95,0.99,1,NA
"318","Citrus County, Florida",0,0.08116436110929,0.156690487117288,0.2,0.228217399855766,0.314036582967285,0.3908739264407,0.4,0.460007867304792,0.516767193339015,0.572018619288009,0.6,0.621222054677768,0.709925916213204,0.8,0.80184226053891,0.894905920146856,0.944256867501475,0.95,0.99,1,NA,NA
"319","Jefferson County, Florida",0,0.0874145259656256,0.148216595823323,0.2,0.232858990944373,0.310293845869525,0.380336351875808,0.4,0.430973941970061,0.472001478469784,0.511550545185733,0.542228793199039,0.6,0.62169654407688,0.740898170393643,0.8,0.873406024764369,0.917020883385696,0.95,0.99,1,NA,NA
"320","Lafayette County, Florida",0,0.0786201363818692,0.191335740072202,0.2,0.311672683513839,0.353790613718412,0.4,0.439630966706779,0.490573606097072,0.526273565984757,0.578419574809466,0.6,0.611712795828319,0.667067789811472,0.773365423184918,0.8,0.838748495788207,0.925391095066185,0.94705174488568,0.95,0.99,1,NA
"321","Monroe County, Florida",0,0.0743341404358353,0.124628156347285,0.167277758561052,0.2,0.208197855413352,0.264303009339329,0.309062608094085,0.351366309235559,0.39325492909028,0.4,0.433206502940159,0.521480456589415,0.6,0.617883085437565,0.749567623659633,0.8,0.832376340366655,0.879764787270841,0.929228640608786,0.95,0.99,1
"322","Brevard County, Florida",0,0.0676104510505361,0.121019251226486,0.176398508018726,0.2,0.237244772006051,0.295393440489068,0.35416601209205,0.4,0.408028151945097,0.461926199891378,0.510451499387318,0.596321215848037,0.6,0.703488920108981,0.8,0.820894919453658,0.894165383700419,0.932604997508876,0.95,0.99,1,NA
"323","Suwannee County, Florida",0,0.100709310499073,0.180970030033868,0.2,0.264489743753594,0.355933286471979,0.4,0.425969710524634,0.484056489232539,0.533516518627388,0.567384497411975,0.6,0.622979104096108,0.70924659722666,0.8,0.833919100261998,0.930730398108505,0.95,0.99,1,NA,NA,NA
"324","Okaloosa County, Florida",0,0.0581699695529085,0.100635649805032,0.147788579669889,0.198239944447412,0.2,0.244257785374713,0.299676833502484,0.353787190855189,0.4,0.402742909032637,0.44320549115966,0.53359863255168,0.6,0.647067464344853,0.784252977939213,0.8,0.87360450830618,0.919635703220982,0.95,0.99,1,NA
"325","Dixie County, Florida",0,0.103619236489836,0.194348041646009,0.2,0.277309535613948,0.358287886299785,0.4,0.433812592959841,0.482069079490993,0.564369525698232,0.6,0.622376466699719,0.676582383077177,0.747810279292679,0.8,0.852255825483391,0.935382581391506,0.95,0.99,1,NA,NA,NA
"326","Charlotte County, Florida",0,0.0640308394566912,0.122439323090626,0.186567579603652,0.2,0.25231017590737,0.315812179915386,0.388916722333556,0.4,0.447589623691828,0.508002115341795,0.559674905366288,0.6,0.645652415942997,0.754522934758406,0.8,0.862934201736807,0.930110220440882,0.95,0.99,1,NA,NA
"327","Seminole County, Florida",0,0.0562458951792986,0.097740706685932,0.145579929068698,0.192407723630632,0.2,0.243944568501248,0.299500853802706,0.347438591882307,0.394515959542887,0.4,0.437823459871273,0.521194010245632,0.6,0.632116117168002,0.75722448443452,0.8,0.843031656377249,0.891547353211612,0.948069092342047,0.95,0.99,1
"328","Hendry County, Florida",0,0.0946672542970472,0.168708682238872,0.2,0.255971793741736,0.372851476421331,0.4,0.419656236227413,0.474394006170119,0.536800352578228,0.586337593653592,0.6,0.617717055971794,0.698104892022918,0.793036579991185,0.8,0.889290436315557,0.929131776112825,0.95,0.99,1,NA,NA
"329","Marion County, Florida",0,0.0754269126973928,0.142719995162034,0.2,0.21807131464165,0.29698307467854,0.367700529908457,0.4,0.435530324219311,0.507328762463432,0.561536658930961,0.6,0.606514623507979,0.701489942322375,0.8,0.802089396539343,0.894706206959112,0.94370573072184,0.95,0.99,1,NA,NA
"330","Glades County, Florida",0,0.120918367346939,0.199489795918367,0.2,0.267602040816327,0.352295918367347,0.4,0.446428571428571,0.501530612244898,0.564540816326531,0.6,0.636479591836735,0.674489795918367,0.765816326530612,0.8,0.871428571428571,0.911479591836735,0.95,0.99,1,NA,NA,NA
"331","Polk County, Florida",0,0.0740262262795814,0.132567835541442,0.199154398977329,0.2,0.267403255021885,0.33446411390318,0.397653818530045,0.4,0.457071745091042,0.517573775527258,0.562166581594627,0.6,0.660011473432679,0.75774343778373,0.8,0.868715020710901,0.928196186664619,0.95,0.99,1,NA,NA
"332","St Lucie County, Florida",0,0.0838013679586276,0.144015644404901,0.2,0.212181875474986,0.281877328588111,0.337151754434744,0.39683775417524,0.4,0.456672042113848,0.514189326956941,0.564116109659123,0.6,0.652004671078241,0.745917440545701,0.8,0.863129993141671,0.922120891953512,0.95,0.99,1,NA,NA
"333","Putnam County, Florida",0,0.13329480186396,0.2,0.238955315536611,0.331828197810931,0.4,0.414586569374707,0.464942383412202,0.54752013871329,0.6,0.600296210670809,0.642813278907633,0.679225517465593,0.748546039085359,0.8,0.841455044612217,0.923743813893003,0.95,0.99,1,NA,NA,NA
"334","Clay County, Florida",0,0.0568548795852461,0.0873966373655019,0.127481789350209,0.179977698289719,0.2,0.227940857022866,0.268026009007574,0.317741444977047,0.373249532967431,0.4,0.419330079793782,0.513098634382286,0.6,0.629719201193286,0.773536269242466,0.8,0.871634831216602,0.923508030063864,0.95,0.99,1,NA
"335","Calhoun County, Florida",0,0.114339464882943,0.176630434782609,0.2,0.253135451505017,0.328177257525084,0.4,0.420359531772575,0.508570234113712,0.572951505016722,0.6,0.614130434782609,0.658026755852843,0.736413043478261,0.8,0.81626254180602,0.902801003344482,0.95,0.99,1,NA,NA,NA
"336","Franklin County, Florida",0,0.103964960811434,0.2,0.203550023052098,0.257261410788382,0.295988934993084,0.357538035961272,0.4,0.422775472568004,0.49124020285846,0.564776394651913,0.597049331489166,0.6,0.692485016136468,0.782849239280775,0.8,0.881281696634394,0.929460580912863,0.95,0.99,1,NA,NA
"337","Collier County, Florida",0,0.0508361049519586,0.0895694752402069,0.129573170731707,0.18189517122444,0.2,0.236503757083025,0.290011394432126,0.338891968465139,0.385485957132299,0.4,0.427583764474008,0.518392769154964,0.6,0.617893877802414,0.734063192904656,0.8,0.812530795762503,0.860726164079823,0.911131128356738,0.95,0.99,1
"338","Liberty County, Florida",0,0.115906288532676,0.168927250308261,0.2,0.251130291820797,0.289354706124127,0.349362926428278,0.4,0.412659268392931,0.51376900945335,0.556103575832306,0.578709412248253,0.6,0.654747225647349,0.739005343197698,0.8,0.870119194410193,0.944512946979038,0.95,0.99,1,NA,NA
"339","Duval County, Florida",0,0.0869635986978396,0.143264279372595,0.197395679195028,0.2,0.252305415803492,0.30954424385913,0.367999408108908,0.4,0.423424089967446,0.474960047351287,0.518680082864753,0.598570583012726,0.6,0.701888132583605,0.8,0.817173720035513,0.887241787511098,0.927608759988162,0.95,0.99,1,NA
"340","Washington County, Florida",0,0.129396070822217,0.2,0.208949793839437,0.256245452340529,0.31542566092651,0.378607809847199,0.4,0.450400194033471,0.51564394858113,0.573732718894009,0.6,0.619936939121999,0.721561969439728,0.8,0.811302449672568,0.900557846228474,0.938879456706282,0.95,0.99,1,NA,NA
"341","Miami-Dade County, Florida",0,0.10552951779546,0.173259490852612,0.2,0.239812718116542,0.30638494430347,0.364195104690003,0.4,0.416977675078044,0.467207265188155,0.515614146123092,0.557886749794871,0.6,0.63038070279391,0.718707883246868,0.8,0.816960813533883,0.881915756400559,0.915972513308152,0.95,0.99,1,NA
"342","Pasco County, Florida",0,0.0714531070535321,0.132247018538198,0.198182676928692,0.2,0.264252514518189,0.328025204220741,0.389817408945996,0.4,0.446398093581941,0.499286166661299,0.54841185500059,0.6,0.632896445861377,0.73222662329995,0.8,0.843788576519714,0.908661535654097,0.945625221395678,0.95,0.99,1,NA
"343","Baker County, Florida",0,0.0619134673979281,0.133333333333333,0.195978062157221,0.2,0.261060329067642,0.302620353443023,0.346496039000609,0.4,0.40975015234613,0.471054235222425,0.513345521023766,0.6,0.604875076173065,0.702010968921389,0.8,0.830103595368678,0.899573430834857,0.95,0.99,1,NA,NA
"344","Hillsborough County, Florida",0,0.0768333477343142,0.131083900114796,0.186737519492756,0.2,0.244563629705521,0.296259036615523,0.350349120922979,0.4,0.400501565592354,0.45065195297874,0.4937108859072,0.574152708001596,0.6,0.673019556532079,0.787766572443106,0.8,0.86319891046293,0.907099272133279,0.95,0.99,1,NA
"345","Sumter County, Florida",0,0.0629072212160953,0.105560065779887,0.156976623160349,0.2,0.20878869252066,0.262890568080102,0.319885926018443,0.388809092612253,0.4,0.444846895230958,0.496742230271238,0.59228959803493,0.6,0.705739086991819,0.8,0.834988238722704,0.91334124357293,0.949374466579238,0.95,0.99,1,NA
"346","Palm Beach County, Florida",0,0.0648890302185726,0.115704117993659,0.170724179534423,0.2,0.227163980883082,0.280388324089749,0.333822167768726,0.379910401137288,0.4,0.428142273267179,0.470719503184594,0.549605783709468,0.6,0.643347892369132,0.755600864189448,0.8,0.834814489202308,0.881860439015722,0.933550939478681,0.95,0.99,1
"347","Columbia County, Florida",0,0.0825881558967437,0.153365952421124,0.2,0.220263202294584,0.300826725156065,0.360215960857095,0.4,0.422979584950228,0.475788763286654,0.53083347393285,0.57921376750464,0.6,0.66947865699342,0.77792306394466,0.8,0.87468365108824,0.936772397502953,0.95,0.99,1,NA,NA
"348","Taylor County, Florida",0,0.0861275476660092,0.13740959894806,0.2,0.216831032215648,0.292044707429323,0.390532544378698,0.4,0.484286653517423,0.548849441157133,0.6,0.600788954635109,0.674424720578567,0.752662721893491,0.8,0.825115055884287,0.904404996712689,0.95,0.99,1,NA,NA,NA
"349","Leon County, Florida",0,0.115885017232979,0.169614017359294,0.2,0.223577602540737,0.275032932132739,0.327255174404966,0.38282476496382,0.4,0.430111698576249,0.484273778804338,0.530044932060559,0.6,0.600736236173016,0.691213887435264,0.8,0.800070375516538,0.87186242488767,0.919555371095512,0.95,0.99,1,NA
"350","Manatee County, Florida",0,0.0651029875672667,0.120861013174986,0.179350528855075,0.2,0.241996659862683,0.297932826127296,0.355620708851364,0.4,0.41198738170347,0.459254035999258,0.502943032102431,0.584130636481722,0.6,0.686145852662832,0.8,0.801855631842642,0.879851549452589,0.922612729634441,0.95,0.99,1,NA
"351","Alachua County, Florida",0,0.1372139437246,0.195764350640621,0.2,0.255048964354777,0.314426646536302,0.372697848050216,0.4,0.427608243798021,0.472394858484225,0.512228162518226,0.549145321241327,0.6,0.625482146365676,0.708923197832539,0.8,0.812859994002254,0.876343029688841,0.916207356545299,0.95,0.99,1,NA
"352","DeSoto County, Florida",0,0.106958533546894,0.165865812422139,0.2,0.273002313578929,0.373465029364656,0.4,0.433262146289375,0.497330485851575,0.56869549741947,0.6,0.627068873465029,0.667556504716142,0.777540487631251,0.8,0.857981847303791,0.917156077593878,0.95,0.99,1,NA,NA,NA
"353","Orange County, Florida",0,0.0742518747740716,0.125794634819108,0.183346802695714,0.2,0.247470177450215,0.308738507870943,0.369603908647791,0.4,0.418411352024664,0.47046525710365,0.518358625802693,0.6,0.602105825441668,0.706655706980353,0.8,0.812690672063621,0.878660615814643,0.918200677382293,0.95,0.99,1,NA
"354","Madison County, Florida",0,0.140610825521621,0.2,0.238584820078621,0.336105231327487,0.4,0.402479588751134,0.460991835500454,0.540822497732083,0.575748412458422,0.6,0.622013909888116,0.680828545509525,0.746900514061082,0.8,0.846840036286665,0.907015421832477,0.95,0.99,1,NA,NA,NA
"355","Holmes County, Florida",0,0.12829525483304,0.2,0.233011130638547,0.318541300527241,0.4,0.408025776215583,0.446543643819566,0.499707088459285,0.572642062097247,0.6,0.616871704745167,0.667984768599883,0.755272407732865,0.8,0.834797891036907,0.922085530169889,0.95,0.99,1,NA,NA,NA
"356","Union County, Florida",0,0.111511717744012,0.16791140870461,0.2,0.235385011588978,0.291269636878702,0.351274787535411,0.4,0.454802987380891,0.510687612670615,0.574813288694308,0.6,0.6361061035282,0.72856039144991,0.789338140612928,0.8,0.938707185166109,0.95,0.99,1,NA,NA,NA
"357","Volusia County, Florida",0,0.0854480967129583,0.145878709161754,0.2,0.216984713757618,0.288610250774303,0.359196722949346,0.4,0.424707763013288,0.487446298331502,0.54439004895594,0.591372764511939,0.6,0.675616944749725,0.768713158157658,0.8,0.869787191527625,0.925726845838745,0.95,0.99,1,NA,NA
"358","Bay County, Florida",0,0.0749536232737552,0.1241718441742,0.179058331615677,0.2,0.24295515444186,0.305276640852743,0.358896970053885,0.4,0.420511763493419,0.475957716203881,0.524631194605577,0.6,0.614454815818144,0.721077117870499,0.8,0.836179735579047,0.903359736167957,0.941550602161303,0.95,0.99,1,NA
"359","Escambia County, Florida",0,0.0697079007566426,0.124397325356326,0.184849551293331,0.2,0.249445715291219,0.309370051029386,0.378189336617983,0.4,0.441967270807672,0.495301777230336,0.547360549005807,0.6,0.639635755762801,0.740286820341369,0.8,0.860144289987683,0.922998416329403,0.95,0.99,1,NA,NA
"360","Levy County, Florida",0,0.0975122454240784,0.186581593194122,0.2,0.283191544212426,0.362722351121423,0.4,0.424787316318639,0.488270172724929,0.557102345965455,0.6,0.606084042278938,0.660415055426656,0.740397009538541,0.8,0.847447795823666,0.925174013921114,0.95,0.99,1,NA,NA,NA
"361","Indian River County, Florida",0,0.0602853437094682,0.116005188067445,0.189433635970601,0.2,0.263086900129702,0.328629485516645,0.389277993947255,0.4,0.444271508862949,0.492849113705145,0.53808906182447,0.6,0.618746217034155,0.7094682230869,0.8,0.810410722006053,0.878512753999135,0.916264591439689,0.94485084306096,0.95,0.99,1
"362","Walton County, Florida",0,0.072669220945083,0.132141336739038,0.184674329501916,0.2,0.250915283099191,0.320647083865475,0.395530012771392,0.4,0.452490421455939,0.500297999148574,0.555044699872286,0.6,0.621668795232014,0.729842486164325,0.8,0.824946785866326,0.887782034908472,0.924180502341422,0.95,0.99,1,NA
"363","Sarasota County, Florida",0,0.0544852584410766,0.102354653651854,0.155898050632189,0.2,0.214230670434113,0.269863287381911,0.329902674315723,0.381197020292833,0.4,0.435208493877901,0.482084653366441,0.568416245683135,0.6,0.673653566229985,0.79272768787282,0.8,0.865701972200816,0.906493135827839,0.949744555755344,0.95,0.99,1
"364","Pinellas County, Florida",0,0.0792195761611114,0.137622220621726,0.2,0.201453857291514,0.2662019157935,0.3273165728307,0.387939491323795,0.4,0.44046362500714,0.49208375449829,0.536129123587804,0.6,0.61791666770147,0.712474512793895,0.8,0.819273667400963,0.887672512063737,0.925496643511907,0.95,0.99,1,NA
"365","Gulf County, Florida",0,0.0775845952514489,0.160029912133109,0.2,0.216862965040194,0.292951953636194,0.337259300803889,0.4,0.420078519349411,0.469246588147317,0.536922789306412,0.581043185642176,0.6,0.650962796784446,0.751542344363432,0.8,0.86315199102636,0.935501962983735,0.95,0.99,1,NA,NA
"366","Jackson County, Florida",0,0.12066956894966,0.2,0.200748053222147,0.284321540253848,0.365319762094549,0.4,0.439757189281992,0.498559077809798,0.562756760071126,0.6,0.624624440492979,0.665460788521675,0.733030841866454,0.8,0.82028327917101,0.904040713716353,0.95,0.99,1,NA,NA,NA
"367","Highlands County, Florida",0,0.0944872143971087,0.165408322400178,0.2,0.256627967423323,0.331732554397604,0.4,0.415030819120232,0.498626135604129,0.566477708740748,0.6,0.628957595861079,0.66423249251182,0.755724434982796,0.8,0.84023566106394,0.916082877441394,0.95,0.99,1,NA,NA,NA
"368","Bradford County, Florida",0,0.134093500570125,0.2,0.20866590649943,0.272063854047891,0.333523375142531,0.398517673888255,0.4,0.432953249714937,0.48175598631699,0.522348916761688,0.559293044469783,0.6,0.642645381984037,0.729304446978335,0.8,0.859407069555302,0.9230330672748,0.95,0.99,1,NA,NA
"369","Santa Rosa County, Florida",0,0.0521021584205681,0.0886043577590616,0.131073754560644,0.181556245098374,0.2,0.220411225150885,0.270194701128653,0.321495550175606,0.368312476557439,0.4,0.411924165444812,0.507757356702015,0.6,0.630442936543117,0.775803866743956,0.8,0.862839704027006,0.91195826371603,0.95,0.99,1,NA
"370","Gadsden County, Florida",0,0.145543503890592,0.2,0.207910870077812,0.273991983022872,0.340957321386465,0.4,0.410103749115775,0.494812544211271,0.538670124970526,0.597205847677435,0.6,0.640768686630512,0.716635227540674,0.8,0.806295684979958,0.895366658806885,0.949658099504834,0.95,0.99,1,NA,NA
"371","Broward County, Florida",0,0.0700702985600134,0.122178061836475,0.177733617392031,0.2,0.233457758203985,0.287117102601285,0.339024950617947,0.389794475177686,0.4,0.438341061400839,0.480611203609216,0.562143807699423,0.6,0.661959706631816,0.776521593831868,0.8,0.856866641602664,0.901667054561947,0.95,0.99,1,NA
